ID,country,Cliente,Estado,opco_lico,categoria1,categoria2,categoria3,categoria4,Fecha de Creación,Día de la semana 2,criticidade,Hora de la Semana,horas para solucionar un incidente,impacta_venda,helpdesk
4020710,ARGENTINA,LAR.PAL Palomar,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Gerencia,IMPRESION INCORRECTA DESDE WEBMAIL,2023-07-21 00:00:00,Viernes,,6,0,,REST-MESA DE AYUDA N1
4034553,ARGENTINA,LAR.EK2 Ekono 2,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Gerencia,IMPRESION INCORRECTA DESDE WEBMAIL,2023-07-26 00:00:00,Miercoles,,5,0,,REST-MESA DE AYUDA N1
4004082,ARGENTINA,"LAR.ACM Av. Constitucion 3950, Mar del Plata",FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Gerencia,IMPRIME CONSTANTEMENTE,2023-07-15 00:00:00,Sabado,,2,0,,REST-MESA DE AYUDA N1
3968973,ARGENTINA,LAR.ESF Eva Peron,FECHADO,LICO,RESTAURANT,SOFTWARE,Impresora Gerencia,NO CATEGORIZADO,2023-07-01 00:00:00,Sabado,,23,0,,REST-MESA DE AYUDA N1
3973190,ARGENTINA,LAR.SIS San Isidro,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Gerencia,NO CATEGORIZADO,2023-07-03 00:00:00,Lunes,,20,0,,REST-MESA DE AYUDA N1
4003637,ARGENTINA,LAR.PEC Plaza España Cordoba,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Gerencia,NO CATEGORIZADO,2023-07-14 00:00:00,Viernes,,20,0,,REST-MESA DE AYUDA N1
4027387,ARGENTINA,LAR.SMZ San Martin Mendoza,FECHADO,LICO,RESTAURANT,SOFTWARE,Impresora Gerencia,NO CATEGORIZADO,2023-07-24 00:00:00,Lunes,,6,0,,REST-MESA DE AYUDA N1
4047429,ARGENTINA,LAR.W1C WalMart Cordoba,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Gerencia,NO CATEGORIZADO,2023-07-31 00:00:00,Lunes,,13,0,,REST-MESA DE AYUDA N1
3988004,ARGENTINA,"LAR.SSZ Avenida San Martín 1202, Mendoza",FECHADO,LICO,RESTAURANT,SOFTWARE,Impresora Grill,IMPRESION INCORRECTA,2023-07-08 00:00:00,Sabado,,21,0,,REST-MESA DE AYUDA N1
4007446,ARGENTINA,LAR.TEM Terminal Mar del Plata,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Grill,IMPRESION INCORRECTA,2023-07-16 00:00:00,Domingo,,19,0,,REST-MESA DE AYUDA N1
4026926,ARGENTINA,LAR.MRE Moron Estacion,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Grill,IMPRESION INCORRECTA,2023-07-23 00:00:00,Domingo,,19,0,,REST-MESA DE AYUDA N1
3986857,ARGENTINA,LAR.R10 Av. Rivadavia 2100,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Grill,NO IMPRIME DE TODAS LAS POS,2023-07-08 00:00:00,Sabado,,11,0,,REST-MESA DE AYUDA N1
3988024,ARGENTINA,LAR.CHE Av. Cordoba y Medrano,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Grill,NO IMPRIME DE TODAS LAS POS,2023-07-08 00:00:00,Sabado,,21,0,,REST-MESA DE AYUDA N1
4019370,ARGENTINA,LAR.MER Merlo,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Grill,NO IMPRIME DE TODAS LAS POS,2023-07-20 00:00:00,Jueves,,15,0,,REST-MESA DE AYUDA N1
4043645,ARGENTINA,LAR.SFS San Francisco Solano,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Grill,NO IMPRIME DE TODAS LAS POS,2023-07-29 00:00:00,Sabado,,13,0,,REST-MESA DE AYUDA N1
3988628,ARGENTINA,LAR.CTN Constitución,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,IMPRESION INCORRECTA,2023-07-09 00:00:00,Domingo,,10,0,,REST-MESA DE AYUDA N1
3989247,ARGENTINA,LAR.CGP Carrefour General Paz,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,IMPRESION INCORRECTA,2023-07-09 00:00:00,Domingo,,16,0,,REST-MESA DE AYUDA N1
4013242,ARGENTINA,LAR.PBJ Parque Brown Jumbo,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,IMPRESION INCORRECTA,2023-07-18 00:00:00,Martes,,14,0,,REST-RESTAURANT DATA
4016253,ARGENTINA,LAR.SNS Salta,FECHADO,LICO,RESTAURANT,SOFTWARE,Impresora Picklist,IMPRESION INCORRECTA,2023-07-19 00:00:00,Miercoles,,14,0,,REST-MESA DE AYUDA N1
4025417,ARGENTINA,LAR.CNG Scalabrin Ortiz y Corrientes,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,IMPRESION INCORRECTA,2023-07-22 00:00:00,Sabado,,20,0,,REST-MESA DE AYUDA N1
3981484,ARGENTINA,LAR.UN3 Unicenter 3 (Patio De Comidas),FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-06 00:00:00,Jueves,,11,0,,REST-MESA DE AYUDA N1
3993707,ARGENTINA,LAR.TOM Tortugas Open Mall,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-11 00:00:00,Martes,,11,0,,REST-MESA DE AYUDA N1
3994110,ARGENTINA,LAR.PPZ Palmares Mendoza,FECHADO,LICO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-11 00:00:00,Martes,,13,0,,REST-MESA DE AYUDA N1
4000276,ARGENTINA,"LAR.SJW Camino de Cintura y Provincias Unidas, San Justo",FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-13 00:00:00,Jueves,,15,0,,REST-MESA DE AYUDA N1
4005792,ARGENTINA,LAR.LIM Lima y Chile,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-15 00:00:00,Sabado,,20,0,,REST-MESA DE AYUDA N1
4017167,ARGENTINA,LAR.BBB Bahia Blanca,FECHADO,LICO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-19 00:00:00,Miercoles,,19,0,,REST-MESA DE AYUDA N1
4026849,ARGENTINA,LAR.TRU Trust,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-23 00:00:00,Domingo,,18,0,,REST-MESA DE AYUDA N1
4031384,ARGENTINA,LAR.SM1 San Martin 2880,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-25 00:00:00,Martes,,10,0,,REST-MESA DE AYUDA N1
4039248,ARGENTINA,"LAR.CFR Junin 385, Rosario",FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-27 00:00:00,Jueves,,15,0,,REST-MESA DE AYUDA N1
4044235,ARGENTINA,LAR.PJR Portal Jumbo Rosario,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-29 00:00:00,Sabado,,18,0,,REST-MESA DE AYUDA N1
4044466,ARGENTINA,LAR.NUN Nuñez,FECHADO,OPCO,RESTAURANT,SOFTWARE,Impresora Picklist,NO IMPRIME DE TODAS LAS POS,2023-07-29 00:00:00,Sabado,,21,0,,REST-MESA DE AYUDA N1
3968299,ARGENTINA,LAR.AR4 Av. Rivadavia y Av. La Plata,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-01 00:00:00,Sabado,,15,0,,REST-MESA DE AYUDA N1
3974750,ARGENTINA,LAR.OLI Olivos,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-04 00:00:00,Martes,,10,0,,REST-SIA
4007143,ARGENTINA,LAR.MRE Moron Estacion,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-16 00:00:00,Domingo,,16,0,,REST-MESA DE AYUDA N1
4010795,ARGENTINA,LAR.BAL Villa Ballester,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-18 00:00:00,Martes,,7,0,,REST-MESA DE AYUDA N1
4011202,ARGENTINA,LAR.POM Av. Sáenz 943/5,FECHADO,LICO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-18 00:00:00,Martes,,9,0,,REST-SIA
4011317,ARGENTINA,"LAR.ACN Dr. Ramon 450, Neuquen",FECHADO,LICO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-18 00:00:00,Martes,,9,0,,REST-SIA
4011903,ARGENTINA,LAR.DEN Devoto Norte,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-18 00:00:00,Martes,,10,0,,REST-SIA
4012054,ARGENTINA,LAR.BEL Belgrano,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-18 00:00:00,Martes,,11,0,,REST-SIA
4012690,ARGENTINA,LAR.AP2 Alto Palermo,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-18 00:00:00,Martes,,12,0,,REST-SIA
4028195,ARGENTINA,LAR.GAF Peatonal San Martin 2139,FECHADO,LICO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-24 00:00:00,Lunes,,12,0,,REST-MESA DE AYUDA N1
4030229,ARGENTINA,"LAR.ACN Dr. Ramon 450, Neuquen",FECHADO,LICO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-25 00:00:00,Martes,,0,0,,REST-MESA DE AYUDA N1
4032974,ARGENTINA,LAR.CFM Carrefour MDP,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,CONTENIDO INCORRECTO,2023-07-25 00:00:00,Martes,,14,0,,REST-MESA DE AYUDA N1
3968057,ARGENTINA,LAR.SPC Shopping Patio Olmos,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,ERROR DE VISUALIZACION,2023-07-01 00:00:00,Sabado,,14,0,,REST-MESA DE AYUDA N1
4027535,ARGENTINA,LAR.MTD Mataderos,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,ERROR DE VISUALIZACION,2023-07-24 00:00:00,Lunes,,9,0,,REST-MESA DE AYUDA N1
4037931,ARGENTINA,LAR.AR5 Av. Rivadavia 3100,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,ERROR DE VISUALIZACION,2023-07-27 00:00:00,Jueves,,9,0,,REST-SIA
4041423,ARGENTINA,LAR.LTS Las Toscas,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,ERROR DE VISUALIZACION,2023-07-28 00:00:00,Viernes,,13,0,,REST-MESA DE AYUDA N1
3985191,ARGENTINA,LAR.DIC DINO Cordoba,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,IMAGEN DESINCRONIZADA,2023-07-07 00:00:00,Viernes,,16,0,,REST-ESPERA_CLIENTE
4006448,ARGENTINA,LAR.PNM Bunge entre Av. Libertador y Marco Polo,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PANTALLA EN NEGRO,2023-07-16 00:00:00,Domingo,,9,0,,REST-MESA DE AYUDA N1
4015088,ARGENTINA,LAR.MRE Moron Estacion,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PANTALLA EN NEGRO,2023-07-19 00:00:00,Miercoles,,9,0,,REST-MESA DE AYUDA N1
4019826,ARGENTINA,LAR.AB1 Abasto Patio De Comidas,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PANTALLA EN NEGRO,2023-07-20 00:00:00,Jueves,,17,0,,REST-MESA DE AYUDA N1
4019921,ARGENTINA,LAR.LSC Paseo Libertad Sabattini,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PANTALLA EN NEGRO,2023-07-20 00:00:00,Jueves,,18,0,,REST-MESA DE AYUDA N1
4019943,ARGENTINA,LAR.TEM Terminal Mar del Plata,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PANTALLA EN NEGRO,2023-07-20 00:00:00,Jueves,,18,0,,REST-ESPERA_CLIENTE
4019950,ARGENTINA,LAR.DEN Devoto Norte,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PANTALLA EN NEGRO,2023-07-20 00:00:00,Jueves,,18,0,,REST-MESA DE AYUDA N1
4044422,ARGENTINA,LAR.BMZ Barraca Mall Mendoza,FECHADO,LICO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PANTALLA EN NEGRO,2023-07-29 00:00:00,Sabado,,21,0,,REST-MESA DE AYUDA N1
4011673,ARGENTINA,LAR.MER Merlo,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PANTALLA SIN PRECIOS,2023-07-18 00:00:00,Martes,,10,0,,REST-MESA DE AYUDA N1
4009678,ARGENTINA,LAR.PLS Plaza Liniers Shopping,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PRECIO INCORRECTO,2023-07-17 00:00:00,Lunes,,16,0,,REST-MESA DE AYUDA N1
4018662,ARGENTINA,LAR.SA2 Shopping Alto Avellaneda,FECHADO,OPCO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PRECIO INCORRECTO,2023-07-20 00:00:00,Jueves,,11,0,,REST-ESPERA_CLIENTE
4036080,ARGENTINA,LAR.GAF Peatonal San Martin 2139,FECHADO,LICO,RESTAURANT,SOFTWARE,MENU DIGITAL BOARD,PRECIO INCORRECTO,2023-07-26 00:00:00,Miercoles,,14,0,,REST-MESA DE AYUDA N1
4024405,ARGENTINA,LAR.GPC General Paz,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,CODIGO QR DAÑADO,2023-07-22 00:00:00,Sabado,,12,0,,REST-MESA DE AYUDA N1
4045638,ARGENTINA,"LAR.P9C Peatonal 9 De Julio, Cordoba",FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,CODIGO QR DAÑADO,2023-07-30 00:00:00,Domingo,,15,0,,REST-MESA DE AYUDA N1
3968887,ARGENTINA,LAR.AR6 Haedo,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,DEMORAS EN OPERACIÓN,2023-07-01 00:00:00,Sabado,,21,0,,REST-MESA DE AYUDA N1
3994157,ARGENTINA,LAR.SMG San Miguel,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,DEMORAS EN OPERACIÓN,2023-07-11 00:00:00,Martes,,13,0,,REST-MESA DE AYUDA N1
4000199,ARGENTINA,LAR.R9C Campana,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,DEMORAS EN OPERACIÓN,2023-07-13 00:00:00,Jueves,,15,0,,REST-MESA DE AYUDA N1
4005964,ARGENTINA,LAR.NUN Nuñez,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,DEMORAS EN OPERACIÓN,2023-07-15 00:00:00,Sabado,,22,0,,REST-MESA DE AYUDA N1
4024231,ARGENTINA,LAR.AEP Aeroparque,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,DEMORAS EN OPERACIÓN,2023-07-22 00:00:00,Sabado,,11,0,,REST-MESA DE AYUDA N1
4029557,ARGENTINA,LAR.LGM Los Gallegos MDP,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,DEMORAS EN OPERACIÓN,2023-07-24 00:00:00,Lunes,,17,0,,REST-MESA DE AYUDA N1
3985971,ARGENTINA,LAR.TMZ TERMINAL MENDOZA,FECHADO,LICO,RESTAURANT,SOFTWARE,MERCADO PAGO,ERROR DE CONFIGURACION,2023-07-07 00:00:00,Viernes,,23,0,,REST-MESA DE AYUDA N1
3982585,ARGENTINA,LAR.ATA Auchan Tablada,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO CATEGORIZADO,2023-07-06 00:00:00,Jueves,,17,0,,REST-ESPERA_CLIENTE
3993635,ARGENTINA,LAR.SJS San Justo Shopping,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO CATEGORIZADO,2023-07-11 00:00:00,Martes,,11,0,,REST-IT-ARGENTINA
4005957,ARGENTINA,LAR.LEZ LEZAMA,FECHADO,LICO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO CATEGORIZADO,2023-07-15 00:00:00,Sabado,,22,0,,REST-MESA DE AYUDA N1
4024552,ARGENTINA,LAR.SF6 Santa Fe 3684,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO CATEGORIZADO,2023-07-22 00:00:00,Sabado,,13,0,,REST-ESPERA_CLIENTE
3969948,ARGENTINA,LAR.LHZ Las Heras Mendoza,FECHADO,LICO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-02 00:00:00,Domingo,,15,0,,REST-MESA DE AYUDA N1
3970943,ARGENTINA,LAR.SM2 San Miguel 2,FECHADO,LICO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-03 00:00:00,Lunes,,8,0,,REST-MESA DE AYUDA N1
3972375,ARGENTINA,LAR.9JL Lanús,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-03 00:00:00,Lunes,,15,0,,REST-MESA DE AYUDA N1
3973062,ARGENTINA,LAR.R9C Campana,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-03 00:00:00,Lunes,,18,0,,REST-MESA DE AYUDA N1
3978852,ARGENTINA,LAR.BAS Bulevard Adrogue Shopping,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-05 00:00:00,Miercoles,,13,0,,REST-MESA DE AYUDA N1
3980776,ARGENTINA,LAR.MAD Puerto Madero,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-06 00:00:00,Jueves,,8,0,,REST-MESA DE AYUDA N1
3988304,ARGENTINA,LAR.R8P Ruta 8 Pilar,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-09 00:00:00,Domingo,,3,0,,REST-MESA DE AYUDA N1
3990442,ARGENTINA,LAR.MED Corrientes y Medrano,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-10 00:00:00,Lunes,,10,0,,REST-ESPERA_CLIENTE
3991163,ARGENTINA,LAR.OLI Olivos,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-10 00:00:00,Lunes,,13,0,,REST-MESA DE AYUDA N1
4003076,ARGENTINA,LAR.SFS San Francisco Solano,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-14 00:00:00,Viernes,,16,0,,REST-MESA DE AYUDA N1
4004371,ARGENTINA,LAR.AR7 Av. Rivadavia Al 5700,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-15 00:00:00,Sabado,,9,0,,REST-ESPERA_CLIENTE
4005967,ARGENTINA,LAR.AR7 Av. Rivadavia Al 5700,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-15 00:00:00,Sabado,,22,0,,REST-MESA DE AYUDA N1
4019897,ARGENTINA,LAR.BAS Bulevard Adrogue Shopping,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-20 00:00:00,Jueves,,18,0,,REST-MESA DE AYUDA N1
4022111,ARGENTINA,LAR.TOM Tortugas Open Mall,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-21 00:00:00,Viernes,,14,0,,REST-MESA DE AYUDA N1
4040723,ARGENTINA,LAR.SMB San Martin,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-28 00:00:00,Viernes,,9,0,,REST-MESA DE AYUDA N1
4041397,ARGENTINA,LAR.PIL Pilar,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-28 00:00:00,Viernes,,13,0,,REST-MESA DE AYUDA N1
4045728,ARGENTINA,LAR.RCV Village Recoleta,FECHADO,OPCO,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,2023-07-30 00:00:00,Domingo,,16,0,,REST-MESA DE AYUDA N1
3979412,ARGENTINA,LAR.QUU Quilmes Unimarc,FECHADO,OPCO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO ACCEDE A LA PAGINA,2023-07-05 00:00:00,Miercoles,,16,0,,REST-MESA DE AYUDA N1
3998127,ARGENTINA,LAR.ESC Escobar,FECHADO,OPCO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO ACCEDE A LA PAGINA,2023-07-12 00:00:00,Miercoles,,21,0,,REST-MESA DE AYUDA N1
3970383,ARGENTINA,LAR.ANC Av. Rafael Nuñez 4764,FECHADO,OPCO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO CARGA PAGINA,2023-07-02 00:00:00,Domingo,,20,0,,REST-MESA DE AYUDA N1
3975237,ARGENTINA,"LAR.SJ2 Ignacio Arieta 3474, San Justo",FECHADO,OPCO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO CARGA PAGINA,2023-07-04 00:00:00,Martes,,11,0,,REST-MESA DE AYUDA N1
3993331,ARGENTINA,LAR.AVA Auchman Avellaneda,FECHADO,OPCO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO CARGA PAGINA,2023-07-11 00:00:00,Martes,,10,0,,REST-MESA DE AYUDA N1
3993353,ARGENTINA,"LAR.SJ2 Ignacio Arieta 3474, San Justo",FECHADO,OPCO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO CARGA PAGINA,2023-07-11 00:00:00,Martes,,10,0,,REST-MESA DE AYUDA N1
3993480,ARGENTINA,LAR.A7L Avenida 7 La Plata,FECHADO,OPCO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO CARGA PAGINA,2023-07-11 00:00:00,Martes,,10,0,,REST-MESA DE AYUDA N1
4004359,ARGENTINA,LAR.LIP Libertad Posadas,FECHADO,LICO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO CARGA PAGINA,2023-07-15 00:00:00,Sabado,,9,0,,REST-MESA DE AYUDA N1
4005191,ARGENTINA,LAR.ELC Av. Elcano 3240,FECHADO,OPCO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO CARGA PAGINA,2023-07-15 00:00:00,Sabado,,15,0,,REST-MESA DE AYUDA N1
3976826,ARGENTINA,LAR.NUN Nuñez,FECHADO,OPCO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO RECUERDA USUARIO,2023-07-04 00:00:00,Martes,,17,0,,REST-MESA DE AYUDA N1
4001696,ARGENTINA,"LAR.SSZ Avenida San Martín 1202, Mendoza",FECHADO,LICO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO RECUERDA USUARIO,2023-07-14 00:00:00,Viernes,,9,0,,REST-MESA DE AYUDA N1
4005367,ARGENTINA,LAR.COL Colegiales,FECHADO,OPCO,RESTAURANT,SOFTWARE,MICROSTRATEGY,NO RECUERDA USUARIO,2023-07-15 00:00:00,Sabado,,16,0,,REST-MESA DE AYUDA N1
4044392,ARGENTINA,"LAR.SSZ Avenida San Martín 1202, Mendoza",FECHADO,LICO,RESTAURANT,SOFTWARE,MODULO VISUAL,PROYECCION MENSUAL,2023-07-29 00:00:00,Sabado,,20,0,,REST-MESA DE AYUDA N1
4046170,ARGENTINA,"LAR.VAC Villa Allende Córdoba, Local 271",FECHADO,OPCO,RESTAURANT,SOFTWARE,MODULO VISUAL,PROYECCION MENSUAL,2023-07-30 00:00:00,Domingo,,22,0,,REST-MESA DE AYUDA N1
4048327,ARGENTINA,LAR.GPC General Paz,FECHADO,OPCO,RESTAURANT,SOFTWARE,MODULO VISUAL,PROYECCION MENSUAL,2023-07-31 00:00:00,Lunes,,18,0,,REST-MESA DE AYUDA N1
3978889,ARGENTINA,LAR.BMZ Barraca Mall Mendoza,FECHADO,LICO,RESTAURANT,SOFTWARE,MODULO VISUAL,REPORTE ARQUEO,2023-07-05 00:00:00,Miercoles,,13,0,,REST-MESA DE AYUDA N1
3989295,ARGENTINA,LAR.HLG Hurlingham,FECHADO,OPCO,RESTAURANT,SOFTWARE,Monitor Cod,NO CATEGORIZADO,2023-07-09 00:00:00,Domingo,,17,0,,REST-ESPERA_CLIENTE
4030284,ARGENTINA,LAR.R02 Don Torcuato,FECHADO,OPCO,RESTAURANT,SOFTWARE,Monitor Cod,NO CATEGORIZADO,2023-07-25 00:00:00,Martes,,2,0,,REST-MESA DE AYUDA N1
3968748,ARGENTINA,LAR.OLI Olivos,FECHADO,OPCO,RESTAURANT,SOFTWARE,Monitor Cod,NO MUESTRA IMAGEN,2023-07-01 00:00:00,Sabado,,20,0,,REST-MESA DE AYUDA N1
3970489,ARGENTINA,LAR.MGE Monte Grande Centro,FECHADO,OPCO,RESTAURANT,SOFTWARE,Monitor Cod,NO MUESTRA IMAGEN,2023-07-02 00:00:00,Domingo,,21,0,,REST-MESA DE AYUDA N1
3978350,ARGENTINA,LAR.SA3 Shopping Alto Avellaneda 3,FECHADO,OPCO,RESTAURANT,SOFTWARE,Monitor Cod,NO MUESTRA IMAGEN,2023-07-05 00:00:00,Miercoles,,11,0,,REST-MESA DE AYUDA N1
3982540,ARGENTINA,LAR.LSC Paseo Libertad Sabattini,FECHADO,OPCO,RESTAURANT,SOFTWARE,Monitor Cod,NO MUESTRA IMAGEN,2023-07-06 00:00:00,Jueves,,17,0,,REST-MESA DE AYUDA N1
3985815,ARGENTINA,LAR.NUN Nuñez,FECHADO,OPCO,RESTAURANT,SOFTWARE,Monitor Cod,NO MUESTRA IMAGEN,2023-07-07 00:00:00,Viernes,,20,0,,REST-MESA DE AYUDA N1
3993342,ARGENTINA,LAR.R2C Ruta 2 Chascomus,FECHADO,OPCO,RESTAURANT,SOFTWARE,Monitor Cod,NO MUESTRA IMAGEN,2023-07-11 00:00:00,Martes,,10,0,,REST-MESA DE AYUDA N1
3994415,ARGENTINA,"",FECHADO,,RESTAURANT,SOFTWARE,Monitor Cod,NO MUESTRA IMAGEN,2023-07-11 00:00:00,Martes,,14,0,,REST-ESPERA_CLIENTE
3997966,ARGENTINA,LAR.R2C Ruta 2 Chascomus,FECHADO,OPCO,RESTAURANT,SOFTWARE,Monitor Cod,NO MUESTRA IMAGEN,2023-07-12 00:00:00,Miercoles,,19,0,,REST-MESA DE AYUDA N1
