AGE,Range,ID,Cliente,Estado,opco_lico,Helpdesk,Titulo,categoria1,categoria2,categoria3,categoria4,categoria5,categoria6,Fecha de Creación,esta_com_a_v30
25,>15 y <=30,3740075,JJN JJN - SHOPPING JARDIM NORTE - OPCO - N - B,EM ESPERA,OPCO,REST-BRA-ABM_Aplicaciones_Corp,ACESSO A LOJA BPA,RESTAURANTE BRASIL,ACESSO,OUTLOOK,SENHA,,,2023-04-04 00:00:00,MR4.2.5 
25,>15 y <=30,3740136,AVO HIPERMERCADO D'AVO - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-ABM_Aplicaciones_Corp,NOVA SENHA DO EMAIL DA LOJA,RESTAURANTE BRASIL,ACESSO,OUTLOOK,SENHA,,,2023-04-04 00:00:00,MR4.2.5 
24,>15 y <=30,3742135,RS2 SHOPPING BOA VISTA - S - OPCO,EM ESPERA,OPCO,REST-BRA-ABM_Aplicaciones_Corp,ABA FINANCEIRA - ERRO DE ACESSO,RESTAURANTE BRASIL,ACESSO,PORTAL MCD,ABM DE USUÁRIO,,,2023-04-05 00:00:00,MR4.2.5 
25,>15 y <=30,3740195,PSR PORTO ALEGRE SERTORIO - OPCO,EM ESPERA,OPCO,REST-BRA-ABM_Aplicaciones_Corp,TROCA DE VISÃO,RESTAURANTE BRASIL,ACESSO,PORTAL MCD,DESBLOQUEAR USUÁRIO,,,2023-04-04 00:00:00,MR4.2.5 
27,>15 y <=30,3734274,PAN PRACA PANAMERICANA - OPCO - S - C,EM ESPERA,OPCO,REST-BRA-ABM_Aplicaciones_Corp,ESTOU SEM ACESSO NA PAM,RESTAURANTE BRASIL,ACESSO,PORTAL MCD,SENHA,,,2023-04-02 00:00:00,MR4.2.5 
23,>15 y <=30,3745704,PRV PRESIDENTE VARGAS - OPCO - N - M,ABERTO,OPCO,REST-BRA-ABM_Aplicaciones_Corp,RESET DE SENHA PARA O USUÁRIO 460328,RESTAURANTE BRASIL,ACESSO,PORTAL MCD,SENHA,,,2023-04-06 00:00:00,MR4.2.5 
26,>15 y <=30,3736704,BMG BORGES DE MEDEIROS GRAMADO - LICO - B,PENDENTE,LICO,REST-BRA-ABM_Aplicaciones_Corp,MUDANÇA DE CARGO NOS CONTROLAVÉIS - URGENTE,RESTAURANTE BRASIL,APLICAÇÃO,CONTROLÁVEIS,ACESSO,LICO - VISAO CONTROLAVEIS,,2023-04-03 00:00:00,MR4 2.4
25,>15 y <=30,3741048,IDR ILHA DRIVE - OPCO - N - C,ABERTO,OPCO,REST-BRA-ABM_Aplicaciones_Corp,CONTROLÁVEIS,RESTAURANTE BRASIL,APLICAÇÃO,CONTROLÁVEIS,ACESSO,OPCO - NOVOS ACESSO - CREW,,2023-04-04 00:00:00,MR4.2.5 
26,>15 y <=30,3737567,EB2 ESTAÇÃO BH 2 - OPCO,EM ESPERA,OPCO,REST-BRA-ABM_Aplicaciones_Corp,CRIAÇÃO DE ACESSO CONTROLÁVEIS   COMO GERENTE DE TURNO.,RESTAURANTE BRASIL,APLICAÇÃO,CONTROLÁVEIS,ACESSO,TRANSFERÊNCIA DE RESTAURANTE,,2023-04-03 00:00:00,MR4.2.5 
25,>15 y <=30,3740331,GOS GOIANIA SHOPPING - OPCO - N - B,EM ESPERA,OPCO,REST-BRA-ABM_Aplicaciones_Corp,TRANSFERENCIA DE RESTAURANTE,RESTAURANTE BRASIL,APLICAÇÃO,CONTROLÁVEIS,ACESSO,TRANSFERÊNCIA DE RESTAURANTE,,2023-04-04 00:00:00,MR4.2.5 
24,>15 y <=30,3743833,BND SHOPPING PARQUE BANDEIRAS - OPCO - S - M,PENDENTE,OPCO,REST-BRA-ABM_Aplicaciones_Corp,AD INCORRETO,RESTAURANTE BRASIL,APLICAÇÃO,CONTROLÁVEIS,ACESSO,TRANSFERÊNCIA DE RESTAURANTE,,2023-04-05 00:00:00,MR4.2.5 
23,>15 y <=30,3745249,PAM PAMPULHA - OPCO - N - B,ABERTO,OPCO,REST-BRA-ABM_Aplicaciones_Corp,MUDANÇA DE VISÃO DE RESTAURANTE,RESTAURANTE BRASIL,APLICAÇÃO,CONTROLÁVEIS,ACESSO,TRANSFERÊNCIA DE RESTAURANTE,,2023-04-06 00:00:00,MR4.2.5 
25,>15 y <=30,3739813,JAP Jundiaí Antigo Posto - LICO - A,EM ESPERA,LICO,REST-BRA-ABM_Aplicaciones_Corp,CADASTRO  CONTROLAVEIS,RESTAURANTE BRASIL,APLICAÇÃO,CONTROLÁVEIS,CADASTROS,,,2023-04-04 00:00:00,MR4 2.4
25,>15 y <=30,3739860,SBM SBM - SAO BENTO METRO - OPCO - S - M,ABERTO,OPCO,REST-BRA-ABM_Aplicaciones_Corp,SENHA DO KRONOS,RESTAURANTE BRASIL,APLICAÇÃO,KRONOS LABOR,DÚVIDA,,,2023-04-04 00:00:00,MR4.2.5 
26,>15 y <=30,3737166,SB2 SILVA BUENO 2 - OPCO - S - B,EM ESPERA,OPCO,REST-BRA-ABM_Aplicaciones_Corp,RESET DE SENHA,RESTAURANTE BRASIL,APLICAÇÃO,PORTAL TANGO,NOTAS DE SERVIÇO,,,2023-04-03 00:00:00,MR4.2.5 
32,>30 y <=45,3721260,ECO EXTRA COTIA - LICO,PENDENTE,LICO,REST-BRA-ABM_Aplicaciones_Corp,ACESSO CONTRLAVEIS,RESTAURANTE BRASIL,APLICAÇÃO,CONTROLÁVEIS,CADASTROS,,,2023-03-28 00:00:00,V27
32,>30 y <=45,3720811,PHA SHOPPING CENTER PENHA - OPCO - S - A,EM ESPERA,OPCO,REST-BRA-ABM_Aplicaciones_Corp,PORTAL CONTROLAVEIS ANTIGO,RESTAURANTE BRASIL,APLICAÇÃO,PORTAL MCD,INDISPONÍVEL,,,2023-03-28 00:00:00,MR4.2.5 
25,>15 y <=30,3740297,AUT AUTONOMISTA DRIVE - OPCO - S - A,ABERTO,OPCO,REST-BRA-FS ColdMix,HEAD SETS NÃO FUNCIONA,RESTAURANTE BRASIL,ACESSO,FLEX TILES,SENHA,,,2023-04-04 00:00:00,MR4.2.5 
29,>15 y <=30,3728540,ITV ITAPEVI - OPCO - S - A,ABERTO,OPCO,REST-BRA-FS ColdMix,BATERIA DE HED,RESTAURANTE BRASIL,APLICAÇÃO,HME,SYNC IN PROGRESS,,,2023-03-31 00:00:00,MR4.2.5 
27,>15 y <=30,3733864,VMA VILA MATILDE - OPCO - S - C,ABERTO,OPCO,REST-BRA-FS ColdMix,HEADSET  NÃO ESTA FUNCIONANDO,RESTAURANTE BRASIL,HARDWARE,CAMERA COD,NÃO FUNCIONA O SOM,,,2023-04-02 00:00:00,MR4.2.5 
30,>15 y <=30,3726340,ARL RADIAL LESTE - OPCO - S - C,ABERTO,OPCO,REST-BRA-FS ColdMix,BATERIAS ESTUFADAS,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-03-30 00:00:00,MR4.2.5 
29,>15 y <=30,3729073,OPQ OLIMPIA PARQUE - OPCO - S,ABERTO,OPCO,REST-BRA-FS ColdMix,BATERIAS NÃO CARREGAM,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-03-31 00:00:00,MR4.2.5 
29,>15 y <=30,3730012,SCZ SANTA CRUZ DRIVE - OPCO - N - B,ABERTO,OPCO,REST-BRA-FS ColdMix,2 HEADSET NÃO FUNCIONA,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-03-31 00:00:00,MR4.2.5 
28,>15 y <=30,3731352,FOZ FOZ DO IGUACU - OPCO - S - C,ABERTO,OPCO,REST-BRA-FS ColdMix,BATERIAS QUEBRADAS NAO FUNCIONA,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-04-01 00:00:00,MR4.2.5 
27,>15 y <=30,3734143,VIG VILA GUILHERME - OPCO,ABERTO,OPCO,REST-BRA-FS ColdMix,BATERIAS DO HEADSET NÃO CARREGAM,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-04-02 00:00:00,MR4.2.5 
26,>15 y <=30,3736671,TVL TVL - AV SENADOR TEOTONIO VILELA - OPCO - S - B,ABERTO,OPCO,REST-BRA-FS ColdMix,HEADSET BARULHOS DE RUÍDOS,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-04-03 00:00:00,MR4.2.5 
25,>15 y <=30,3740649,SCD SAO CARLOS DRIVE - OPCO - S - A,ABERTO,OPCO,REST-BRA-FS ColdMix,BATERIAS,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-04-04 00:00:00,MR4.2.5 
24,>15 y <=30,3743828,B40 BH SAIDA BR 040 - OPCO,ABERTO,OPCO,REST-BRA-FS ColdMix,TODAS AS BATERIAS DO RESTAURANTE ESTÃO DANIFICADAS,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-04-05 00:00:00,MR4.2.5 
28,>15 y <=30,3732320,SDP AV DOM PEDRO - OPCO - S - C,ABERTO,OPCO,REST-BRA-FS ColdMix,AUTO FALANTE COD CHIANDO,RESTAURANTE BRASIL,HARDWARE,MONITOR DO COD,NÃO FUNCIONA,,,2023-04-01 00:00:00,MR4.2.5 
45,>30 y <=45,3686258,SMD SAO MIGUEL DRIVE - OPCO,ABERTO,OPCO,REST-BRA-FS ColdMix,COD - FURTO FIAÇÃO COMUNICAÇÃO DOS HEADSETS,RESTAURANTE BRASIL,APLICAÇÃO,HME,FALHA NA COMUNICAÇÃO COM O CLIENTE,,,2023-03-15 00:00:00,MR4.2.5 
43,>30 y <=45,3692900,PEG PESSEGO DRIVE - OPCO,ABERTO,OPCO,REST-BRA-FS ColdMix,COD NÃO ESTA SAINDO SOM,RESTAURANTE BRASIL,APLICAÇÃO,HME,FALHA NA COMUNICAÇÃO COM O CLIENTE,,,2023-03-17 00:00:00,MR4.2.5 
39,>30 y <=45,3702100,AJD AV JOAO DIAS - OPCO - S - A,ABERTO,OPCO,REST-BRA-FS ColdMix,HEADSET NÃO FUNCIONA,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-03-21 00:00:00,MR4.2.5 
36,>30 y <=45,3711262,CSB - CARREFOUR SÃO BERNARDO  - OPCO,ABERTO,OPCO,REST-BRA-FS ColdMix,AUDIO DOS HEADSET COM RUÍDOS,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-03-24 00:00:00,MR4.2.5 
34,>30 y <=45,3714844,PAN PRACA PANAMERICANA - OPCO - S - C,ABERTO,OPCO,REST-BRA-FS ColdMix,TROCA DE HEADS SETS,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-03-26 00:00:00,MR4.2.5 
39,>30 y <=45,3702091,AFM AVENIDA FRANCISCO MORATO - OPCO - S - B,ABERTO,OPCO,REST-BRA-FS ColdMix,POS71 - COD SEM SOM,RESTAURANTE BRASIL,HARDWARE,HME,SENSORES,,,2023-03-21 00:00:00,MR4.2.5 
39,>30 y <=45,3702702,CBF CABO FRIO DRIVE - OPCO - N - A,ABERTO,OPCO,REST-BRA-FS ColdMix,SENSOR COD COM DEFEITO,RESTAURANTE BRASIL,HARDWARE,HME,SENSORES,,,2023-03-21 00:00:00,MR4.2.5 
37,>30 y <=45,3708286,AAC AAC - AV ANTONIO CARLOS - OPCO - N - M,ABERTO,OPCO,REST-BRA-FS ColdMix,SEM SINAL SONORO COD,RESTAURANTE BRASIL,HARDWARE,HME,SENSORES,,,2023-03-23 00:00:00,MR4.2.5 
31,>30 y <=45,3722094,IPD IPATINGA DRIVE - OPCO - N - B,PENDENTE,OPCO,REST-BRA-FS ColdMix,HME NÃO FUNCIONA,RESTAURANTE BRASIL,HARDWARE,HME,SENSORES,,,2023-03-29 00:00:00,MR4.2.5 
38,>30 y <=45,3705007,ARL RADIAL LESTE - OPCO - S - C,ABERTO,OPCO,REST-BRA-FS ColdMix,HME - TSP OFFLINE. APÓS QUEDA DE ENERGIA.,RESTAURANTE BRASIL,HARDWARE,KVS,NÃO LIGA,,,2023-03-22 00:00:00,MR4.2.5 
38,>30 y <=45,3706483,MGP MARGINAL PINHEIROS - OPCO - S - A,PENDENTE,OPCO,REST-BRA-FS ColdMix,HME - OFFLINE. APÓS QUEDA DE ENERGIA.,RESTAURANTE BRASIL,HARDWARE,KVS,NÃO LIGA,,,2023-03-22 00:00:00,MR4.2.5 
31,>30 y <=45,3723136,JBO JABOATAO DRIVE - OPCO - S - B,ABERTO,OPCO,REST-BRA-FS ColdMix,POS71 - COD SEM SOM,RESTAURANTE BRASIL,HARDWARE,MONITOR DO COD,CONFIGURAÇÃO,,,2023-03-29 00:00:00,MR4.2.5 
35,>30 y <=45,3714029,MT2 MT2 - MARECHAL TITO 2 - OPCO - S - B,ABERTO,OPCO,REST-BRA-FS ColdMix,MONITOR DO COD NÃO IDENTIFICA O CARRO / HEADSET NÃO FUNCIONA,RESTAURANTE BRASIL,HARDWARE,MONITOR DO COD,NÃO FUNCIONA,,,2023-03-25 00:00:00,MR4.2.5 
54,>45 y <=60,3659628,NPA NOVA PARNAMIRIM - OPCO - N - B,ABERTO,OPCO,REST-BRA-FS ColdMix,HME - CPU50 NÃO LIGA ESTÁ COM BIP CONSTANTE,RESTAURANTE BRASIL,HARDWARE,HME,CPU NÃO FUNCIONA,,,2023-03-06 00:00:00,MR4.2.5 
50,>45 y <=60,3673295,EMB EMBU DRIVE - OPCO - S - C,ABERTO,OPCO,REST-BRA-FS ColdMix,HME - CPU50 NÃO LIGA APÓS VAZAMENTO DO TETO,RESTAURANTE BRASIL,HARDWARE,HME,CPU NÃO FUNCIONA,,,2023-03-10 00:00:00,MR4.2.5 
60,>45 y <=60,3644595,BGD BRASILIA GAMA DRIVE - OPCO - N - M,PENDENTE,OPCO,REST-BRA-FS ColdMix,HEAD SET NÃO FUNCIONA,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-02-28 00:00:00,MR4.2.5 
46,>45 y <=60,3683877,SLD SAO LUIS DRIVE - OPCO - N - M,ABERTO,OPCO,REST-BRA-FS ColdMix,HEADSET - SEM SOM,RESTAURANTE BRASIL,HARDWARE,HME,HEADSET NÃO FUNCIONA,,,2023-03-14 00:00:00,MR4.2.5 
51,>45 y <=60,3669851,SAD SANTO ANDRE - OPCO - S - C,ABERTO,OPCO,REST-BRA-FS ColdMix,SOM COM DEFEITO,RESTAURANTE BRASIL,HARDWARE,MONITOR DO COD,NÃO FUNCIONA,,,2023-03-09 00:00:00,MR4.2.5 
50,>45 y <=60,3674006,CUR CURSINO - OPCO - S - M,ABERTO,OPCO,REST-BRA-FS ColdMix,TELA DO COLD QDO O CLIENTE CHEGA NAO APITA,RESTAURANTE BRASIL,HARDWARE,MONITOR DO COD,NÃO FUNCIONA,,,2023-03-10 00:00:00,MR4.2.5 
27,>15 y <=30,3733920,FST SHOPPING IGUATEMI - OPCO - N - M,ABERTO,OPCO,REST-BRA-FS Elgin,NÃO IMPRIME NENHUM TIPO DE RELATÓRIO DE FORMA LEGIVEL,RESTAURANTE BRASIL,HARDWARE,IMPRESSORA,NÃO IMPRIME,,,2023-04-02 00:00:00,MR4.2.5 
